    Universidad de Costa Rica   
       Proyecto Eléctrico       
         II Ciclo 2017          
          openHand_Both_Soro.csv        
 Author: Pablo Avila B30724     

 Media:
 Max Deviation:
 Standar Deviation:

,LEFT HAND:, , , , , , , , , , , , , , , , , , , , RIGHT HAND:
,Thumb, , , ,Index, , , ,Middle, , , ,Ring, , , ,Pinky, , , ,Thumb, , , ,Index, , , ,Middle, , , ,Ring, , , ,Pinky
,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,
Left Hand,58.597,52.6401,62.8233,81.4983,22.042,49.4092,78.3893,97.0837,12.8613,47.1896,83.5849,106.025,20.2877,43.0394,75.5192,96.9543,33.6997,45.8669,65.3156,80.2587,55.6016,48.7958,60.3455,80.301,20.9152,46.7275,74.1675,91.9292,12.2039,44.7363,79.2631,100.548,19.2506,41.4328,72.5415,92.9389,31.977,43.7421,62.3616,76.5686,
Left Hand,58.597,52.6309,62.8155,81.4967,22.042,49.4118,78.3934,97.0883,12.8613,47.1913,83.5875,106.028,20.2877,43.0419,75.5238,96.9606,33.6997,45.8635,65.3093,80.2511,55.6016,48.7971,60.35,80.3072,20.9152,46.7273,74.1673,91.9289,12.2039,44.7367,79.2638,100.549,19.2506,41.4316,72.5395,92.9361,31.977,43.7423,62.3618,76.5685,
Left Hand,58.597,52.6231,62.8053,81.4896,22.042,49.4149,78.3985,97.0938,12.8613,47.193,83.5902,106.032,20.2877,43.0402,75.5221,96.9602,33.6997,45.8624,65.3071,80.2484,55.6016,48.7963,60.349,80.3064,20.9152,46.7268,74.1665,91.928,12.2039,44.7375,79.2653,100.551,19.2506,41.4286,72.5346,92.9299,31.977,43.7418,62.3606,76.5664,
Left Hand,58.597,52.6185,62.8051,81.4961,22.042,49.4185,78.4044,97.1002,12.8613,47.1972,83.597,106.04,20.2877,43.0439,75.5299,96.9723,33.6997,45.863,65.3083,80.2498,55.6016,48.7962,60.3489,80.3064,20.9152,46.7254,74.1643,91.926,12.2039,44.7393,79.2681,100.554,19.2506,41.4264,72.531,92.9251,31.977,43.7419,62.3605,76.5659,
Left Hand,58.597,52.6152,62.801,81.494,22.042,49.4228,78.4114,97.1082,12.8613,47.1982,83.5986,106.042,20.2877,43.0491,75.5415,96.9917,33.6997,45.8654,65.3129,80.2554,55.6016,48.7918,60.3411,80.2989,20.9152,46.7251,74.1642,91.9265,12.2039,44.7405,79.27,100.556,19.2506,41.424,72.5276,92.921,31.977,43.7424,62.3606,76.5644,
Left Hand,58.597,52.6084,62.7929,81.491,22.042,49.4275,78.4192,97.117,12.8613,47.2016,83.6038,106.048,20.2877,43.059,75.5609,97.0202,33.6997,45.8658,65.3139,80.2571,55.6016,48.7815,60.3218,80.279,20.9152,46.7246,74.1637,91.9265,12.2039,44.742,79.2723,100.559,19.2506,41.4187,72.5188,92.9096,31.977,43.7438,62.3622,76.5638,
Left Hand,58.597,52.6013,62.7843,81.4865,22.042,49.4333,78.4289,97.1283,12.8613,47.2041,83.6078,106.053,20.2877,43.0656,75.5742,97.0403,33.6997,45.8675,65.3174,80.2622,55.6016,48.7776,60.3153,80.2728,20.9152,46.7245,74.1638,91.9269,12.2039,44.744,79.2756,100.563,19.2506,41.4135,72.5106,92.8997,31.977,43.7457,62.3644,76.564,
Left Hand,58.597,52.5997,62.7828,81.4865,22.042,49.437,78.4352,97.136,12.8613,47.2069,83.612,106.057,20.2877,43.0657,75.5754,97.0433,33.6997,45.8701,65.3226,80.2691,55.6016,48.7402,60.2333,80.1809,20.9152,46.7244,74.1637,91.927,12.2039,44.7453,79.2774,100.565,19.2506,41.412,72.508,92.896,31.977,43.7462,62.3647,76.5627,
Left Hand,58.597,52.5942,62.7759,81.4825,22.042,49.4399,78.4403,97.142,12.8613,47.2127,83.621,106.068,20.2877,43.0672,75.5784,97.048,33.6997,45.8713,65.3251,80.273,55.6016,48.6884,60.1144,80.0441,20.9152,46.724,74.1631,91.9265,12.2039,44.7457,79.2781,100.566,19.2506,41.4115,72.5068,92.8938,31.977,43.747,62.3657,76.5625,
Left Hand,58.597,52.5841,62.76,81.467,22.042,49.4407,78.4418,97.1438,12.8613,47.2188,83.6306,106.08,20.2877,43.0683,75.5804,97.0507,33.6997,45.8718,65.3264,80.2748,55.6016,48.6426,60.0114,79.9277,20.9152,46.7239,74.163,91.9266,12.2039,44.7457,79.2784,100.567,19.2506,41.4104,72.5049,92.8912,31.977,43.7477,62.3664,76.5624,
Left Hand,58.597,52.5748,62.7467,81.4559,22.042,49.4421,78.4443,97.1468,12.8613,47.2209,83.6337,106.083,20.2877,43.0719,75.5864,97.0581,33.6997,45.8747,65.332,80.282,55.6016,48.5669,59.8348,79.723,20.9152,46.7222,74.1608,91.9256,12.2039,44.7463,79.2788,100.566,19.2506,41.4074,72.5017,92.8895,31.977,43.7512,62.3706,76.5623,
Left Hand,58.597,52.5562,62.7184,81.4284,22.0419,49.4451,78.4493,97.1527,12.8613,47.2239,83.6383,106.088,20.2877,43.0794,75.5983,97.0719,33.6997,45.8774,65.3369,80.2876,55.6016,48.5172,59.7084,79.571,20.9152,46.7211,74.1593,91.9245,12.2039,44.7456,79.278,100.566,19.2506,41.4083,72.5022,92.8881,31.977,43.757,62.3791,76.5678,
Left Hand,58.597,52.5423,62.6982,81.4095,22.042,49.4475,78.4535,97.1575,12.8613,47.2247,83.6396,106.09,20.2877,43.0842,75.6061,97.0817,33.6997,45.8801,65.3412,80.2916,55.6016,48.4667,59.5801,79.4162,20.9152,46.721,74.1592,91.9245,12.2039,44.7451,79.2775,100.566,19.2506,41.4089,72.5028,92.888,31.977,43.7609,62.3845,76.5706,
Left Hand,58.597,52.5312,62.683,81.397,22.042,49.4481,78.4548,97.1593,12.8613,47.2249,83.6398,106.09,20.2877,43.0923,75.6185,97.0954,33.6997,45.882,65.3443,80.2942,55.6016,48.4162,59.4572,79.2706,20.9152,46.721,74.1592,91.9246,12.2039,44.7451,79.2778,100.567,19.2506,41.4091,72.5027,92.8868,31.977,43.7642,62.3889,76.572,
Left Hand,58.597,52.5087,62.6468,81.3576,22.042,49.449,78.4563,97.1611,12.8613,47.2269,83.6427,106.093,20.2877,43.1018,75.6337,97.1134,33.6997,45.8843,65.348,80.2977,55.6016,48.3719,59.3467,79.1391,20.9152,46.7209,74.1589,91.9243,12.2039,44.7453,79.2784,100.568,19.2506,41.407,72.4991,92.8823,31.977,43.767,62.3929,76.5741,
Left Hand,58.597,52.4958,62.6263,81.3387,22.042,49.4485,78.4558,97.1609,12.8613,47.2281,83.6445,106.095,20.2877,43.1085,75.6443,97.1258,33.6997,45.8895,65.3568,80.3063,55.6016,48.3518,59.3,79.0854,20.9152,46.7208,74.1589,91.9244,12.2039,44.7453,79.2786,100.569,19.2506,41.406,72.4976,92.8802,31.977,43.7691,62.3959,76.576,
Left Hand,58.597,52.4855,62.6104,81.3237,22.042,49.449,78.4566,97.1618,12.8613,47.2291,83.6458,106.096,20.2877,43.1179,75.6599,97.1454,33.6997,45.8946,65.3654,80.3148,55.6016,48.3383,59.2686,79.0495,20.9152,46.721,74.1591,91.9246,12.2039,44.7452,79.2787,100.57,19.2506,41.4081,72.501,92.8847,31.977,43.7692,62.3959,76.5754,
Left Hand,58.597,52.4789,62.6024,81.3191,22.042,49.4481,78.455,97.1599,12.8613,47.2315,83.6498,106.101,20.2877,43.1345,75.6859,97.1753,33.6997,45.9027,65.3801,80.3321,55.6016,48.329,59.2473,79.0255,20.9152,46.7211,74.1593,91.9248,12.2039,44.7454,79.279,100.57,19.2506,41.4081,72.5007,92.8838,31.977,43.7695,62.3962,76.5753,
Left Hand,58.597,52.4591,62.5729,81.2883,22.042,49.4456,78.4511,97.1556,12.8613,47.2324,83.6512,106.103,20.2877,43.1575,75.7223,97.2182,33.6997,45.9061,65.3864,80.3393,55.6016,48.2732,59.1137,78.8704,20.9152,46.7211,74.1593,91.9248,12.2039,44.7454,79.2791,100.57,19.2506,41.4088,72.5016,92.8843,31.977,43.7698,62.3965,76.575,
Left Hand,58.597,52.4361,62.5339,81.2401,22.042,49.4425,78.4463,97.1507,12.8613,47.2332,83.6526,106.104,20.2877,43.179,75.758,97.2632,33.6997,45.9104,65.3946,80.3496,55.6016,48.1424,58.7698,78.4494,20.9152,46.7215,74.1599,91.9254,12.2039,44.7454,79.2791,100.57,19.2506,41.4118,72.5058,92.8883,31.977,43.7692,62.3948,76.5716,
Left Hand,58.597,52.4236,62.5189,81.2292,22.042,49.4379,78.4391,97.1432,12.8613,47.2345,83.6548,106.107,20.2877,43.201,75.7934,97.3055,33.6997,45.9135,65.4013,80.3596,55.6016,48.0515,58.5172,78.1311,20.9152,46.7221,74.1609,91.9265,12.2039,44.7453,79.2789,100.57,19.2506,41.4206,72.519,92.9027,31.977,43.7692,62.3939,76.5689,
Left Hand,58.597,52.4135,62.5108,81.2293,22.042,49.4346,78.4342,97.1382,12.8613,47.2356,83.6567,106.11,20.2877,43.217,75.8198,97.3385,33.6997,45.9187,65.4114,80.3726,55.6016,47.9982,58.3703,77.9448,20.9152,46.7227,74.1617,91.9273,12.2039,44.7451,79.2785,100.57,19.2506,41.4208,72.5181,92.8996,31.977,43.7693,62.3941,76.5689,
Left Hand,58.597,52.4044,62.5043,81.2308,22.042,49.4306,78.4282,97.1323,12.8613,47.2371,83.6596,106.114,20.2877,43.2258,75.835,97.3584,33.6997,45.9234,65.42,80.3827,55.6016,47.9631,58.2721,77.8195,20.9152,46.7235,74.1629,91.9285,12.2039,44.7449,79.2783,100.569,19.2506,41.417,72.5041,92.8686,31.977,43.7693,62.3939,76.5685,
Left Hand,58.597,52.3973,62.4987,81.2323,22.042,49.4287,78.4252,97.1293,12.8613,47.2385,83.6622,106.118,20.2877,43.2367,75.8532,97.3814,33.6997,45.9322,65.436,80.401,55.6016,47.9383,58.2027,77.7307,20.9152,46.7255,74.1658,91.9312,12.2039,44.7447,79.2778,100.568,19.2506,41.4151,72.4982,92.8564,31.977,43.769,62.3933,76.5674,
Left Hand,58.597,52.374,62.4768,81.2238,22.042,49.426,78.4211,97.1253,12.8613,47.2396,83.6644,106.121,20.2877,43.2361,75.8523,97.3804,33.6997,45.9395,65.4494,80.4169,55.6016,47.9332,58.1848,77.7052,20.9152,46.7261,74.1663,91.9312,12.2039,44.744,79.2766,100.566,19.2506,41.4196,72.5048,92.8635,31.977,43.7678,62.3903,76.5622,
Left Hand,58.597,52.3484,62.4573,81.2211,22.042,49.4202,78.4122,97.1167,12.8613,47.2415,83.6678,106.126,20.2877,43.2397,75.8588,97.3895,33.6997,45.94,65.4504,80.4184,55.6016,47.9342,58.1868,77.7071,20.9152,46.7265,74.1666,91.9311,12.2039,44.7432,79.2749,100.564,19.2506,41.4243,72.5117,92.8708,31.977,43.766,62.3857,76.5543,
Left Hand,58.597,52.3289,62.446,81.2223,22.042,49.4144,78.4038,97.1088,12.8613,47.2501,83.6825,106.146,20.2877,43.2394,75.8582,97.3884,33.6997,45.9378,65.4464,80.4136,55.6016,47.9352,58.1889,77.7091,20.9152,46.7263,74.1661,91.9302,12.2039,44.7429,79.2742,100.562,19.2506,41.4284,72.517,92.8752,31.977,43.7624,62.3772,76.5402,
Left Hand,58.597,52.3094,62.4286,81.2142,22.042,49.4119,78.4002,97.106,12.8613,47.2578,83.6947,106.161,20.2877,43.2369,75.8524,97.3785,33.6997,45.9377,65.4467,80.415,55.6016,47.9365,58.1894,77.7068,20.9152,46.7263,74.1661,91.9303,12.2039,44.7428,79.2738,100.561,19.2506,41.4258,72.5105,92.8636,31.977,43.7616,62.3755,76.5377,
Left Hand,58.597,52.2879,62.4013,81.1918,22.0419,49.4105,78.3984,97.1047,12.8613,47.2626,83.7015,106.167,20.2877,43.2377,75.853,97.3783,33.6997,45.9368,65.445,80.4127,55.6016,47.9382,58.1921,77.7086,20.9152,46.7264,74.1661,91.9303,12.2039,44.7424,79.2728,100.56,19.2506,41.4254,72.5091,92.8604,31.977,43.7556,62.3644,76.5241,
Left Hand,58.597,52.2738,62.3889,81.1839,22.042,49.4101,78.3982,97.1055,12.8613,47.2627,83.7015,106.167,20.2877,43.2215,75.8224,97.3342,33.6997,45.937,65.4456,80.4137,55.6016,47.9301,58.1636,77.6656,20.9152,46.7267,74.1665,91.9306,12.2039,44.7421,79.2719,100.558,19.2506,41.4255,72.5094,92.861,31.977,43.7504,62.3537,76.509,
Left Hand,58.597,52.2576,62.3707,81.1725,22.042,49.4096,78.3976,97.1051,12.8613,47.2626,83.7015,106.167,20.2877,43.2174,75.813,97.3189,33.6997,45.9367,65.4447,80.4122,55.6016,47.9222,58.1372,77.6266,20.9152,46.727,74.1667,91.9303,12.2039,44.741,79.2696,100.554,19.2506,41.426,72.5101,92.8617,31.977,43.7487,62.3497,76.5025,
Left Hand,58.597,52.2471,62.36,81.1676,22.042,49.409,78.3967,97.1041,12.8613,47.2619,83.7002,106.166,20.2877,43.2134,75.8054,97.3076,33.6997,45.9364,65.4441,80.4111,55.6016,47.9112,58.1018,77.5756,20.9152,46.7269,74.1665,91.9299,12.2039,44.7394,79.2668,100.551,19.2506,41.4281,72.5134,92.8659,31.977,43.7464,62.3443,76.4936,
Left Hand,58.597,52.2412,62.3545,81.1668,22.042,49.4084,78.3956,97.103,12.8613,47.261,83.6989,106.164,20.2877,43.2159,75.809,97.3112,33.6997,45.9368,65.4446,80.4116,55.6016,47.9042,58.0767,77.5379,20.9152,46.7272,74.1667,91.9296,12.2039,44.7388,79.2659,100.55,19.2506,41.4298,72.5162,92.8694,31.977,43.7458,62.3433,76.4927,
Left Hand,58.597,52.2391,62.3532,81.1673,22.042,49.4069,78.3934,97.1007,12.8613,47.26,83.6969,106.161,20.2877,43.2121,75.802,97.3015,33.6997,45.9368,65.4447,80.4116,55.6016,47.9052,58.0775,77.5374,20.9152,46.727,74.1663,91.9291,12.2039,44.7384,79.265,100.549,19.2506,41.4341,72.5232,92.8779,31.977,43.7464,62.3446,76.4947,
Left Hand,58.597,52.2323,62.3525,81.1783,22.042,49.4057,78.3915,97.0988,12.8613,47.2593,83.6957,106.159,20.2877,43.2121,75.799,97.2929,33.6997,45.9386,65.4483,80.4162,55.6016,47.9098,58.0889,77.5499,20.9152,46.7269,74.1661,91.929,12.2039,44.7379,79.2643,100.548,19.2506,41.4359,72.5262,92.8818,31.977,43.7465,62.3451,76.4955,
Left Hand,58.597,52.2245,62.3539,81.1951,22.042,49.4048,78.3901,97.0974,12.8613,47.2582,83.694,106.157,20.2877,43.2038,75.784,97.2723,33.6997,45.9413,65.4532,80.4224,55.6016,47.9187,58.1096,77.572,20.9152,46.7269,74.166,91.929,12.2039,44.7376,79.2638,100.547,19.2506,41.4364,72.5273,92.8841,31.977,43.7463,62.3446,76.4951,
Left Hand,58.597,52.2182,62.3533,81.2048,22.042,49.4036,78.3883,97.0956,12.8613,47.2561,83.6904,106.152,20.2877,43.1945,75.7663,97.2468,33.6997,45.9416,65.4538,80.4228,55.6016,47.932,58.1422,77.6079,20.9152,46.728,74.1677,91.9307,12.2039,44.7376,79.2638,100.547,19.2506,41.4334,72.5235,92.8812,31.977,43.7459,62.344,76.4946,
Left Hand,58.597,52.2123,62.3549,81.2172,22.042,49.4025,78.3866,97.0939,12.8613,47.253,83.685,106.145,20.2877,43.1973,75.768,97.2446,33.6997,45.9415,65.4534,80.4222,55.6016,47.9559,58.202,77.6761,20.9152,46.7281,74.1678,91.9309,12.2039,44.7377,79.264,100.548,19.2506,41.4277,72.5154,92.8736,31.977,43.7439,62.3408,76.4918,
Left Hand,58.597,52.2059,62.358,81.2332,22.042,49.4015,78.385,97.0921,12.8613,47.2492,83.6794,106.139,20.2877,43.1971,75.7622,97.2289,33.6997,45.9416,65.4535,80.4224,55.6016,48.0085,58.3344,77.8299,20.9152,46.7281,74.1679,91.9309,12.2039,44.7377,79.264,100.548,19.2506,41.4182,72.5015,92.8597,31.977,43.7422,62.3382,76.49,
Left Hand,58.597,52.1981,62.3629,81.2564,22.042,49.3992,78.3814,97.0884,12.8613,47.2456,83.6738,106.132,20.2877,43.1948,75.7573,97.2211,33.6997,45.9404,65.4514,80.4198,55.6016,48.0737,58.497,78.0179,20.9152,46.7282,74.168,91.9311,12.2039,44.7378,79.2641,100.548,19.2506,41.4159,72.4989,92.8589,31.977,43.7403,62.3356,76.4886,
Left Hand,58.597,52.1911,62.3762,81.2955,22.042,49.3957,78.3757,97.0822,12.8613,47.2428,83.6694,106.127,20.2877,43.1936,75.7543,97.2157,33.6997,45.9404,65.4516,80.4202,55.6016,48.1382,58.6611,78.2132,20.9152,46.7281,74.1678,91.9309,12.2039,44.7378,79.2641,100.548,19.2506,41.4158,72.4989,92.859,31.977,43.7397,62.3353,76.4901,
Left Hand,58.597,52.1864,62.3887,81.3297,22.042,49.3946,78.374,97.0807,12.8613,47.2386,83.6629,106.119,20.2877,43.1928,75.7518,97.2109,33.6997,45.9402,65.4513,80.4201,55.6016,48.1757,58.7544,78.3238,20.9152,46.728,74.1677,91.9308,12.2039,44.7383,79.2647,100.548,19.2506,41.41,72.4903,92.8507,31.977,43.7399,62.3361,76.4922,
Left Hand,58.597,52.1827,62.4008,81.3605,22.042,49.394,78.373,97.0796,12.8613,47.2348,83.657,106.112,20.2877,43.1993,75.7649,97.231,33.6997,45.9402,65.4514,80.4206,55.6016,48.1937,58.8027,78.3844,20.9152,46.7283,74.1681,91.9311,12.2039,44.7389,79.2657,100.549,19.2506,41.4026,72.4793,92.8397,31.977,43.7357,62.3298,76.4877,
Left Hand,58.597,52.1789,62.4065,81.3794,22.042,49.3939,78.3729,97.0796,12.8613,47.2242,83.6383,106.086,20.2877,43.1975,75.7624,97.2286,33.6997,45.9406,65.4526,80.4229,55.6016,48.2093,58.8467,78.444,20.9152,46.7284,74.1681,91.9312,12.2039,44.7394,79.2664,100.55,19.2506,41.399,72.4752,92.8376,31.977,43.7328,62.3266,76.4885,
Left Hand,58.597,52.1738,62.4045,81.385,22.042,49.3928,78.3709,97.0772,12.8613,47.2233,83.6372,106.086,20.2877,43.1967,75.7613,97.2277,33.6997,45.9387,65.4494,80.4197,55.6016,48.2276,58.9,78.5173,20.9152,46.7287,74.1686,91.9316,12.2039,44.7394,79.2664,100.55,19.2506,41.3979,72.4749,92.8404,31.977,43.7309,62.3246,76.4896,
Left Hand,58.597,52.1697,62.4029,81.3891,22.042,49.3899,78.3655,97.0701,12.8613,47.2219,83.6351,106.083,20.2877,43.1749,75.7272,97.1882,33.6997,45.9379,65.4482,80.4187,55.6016,48.2519,58.97,78.6101,20.9152,46.7291,74.1692,91.9319,12.2039,44.7394,79.2664,100.55,19.2506,41.3968,72.4757,92.846,31.977,43.7297,62.3236,76.4907,
Left Hand,58.597,52.1637,62.4004,81.3993,22.042,49.3821,78.3521,97.0538,12.8613,47.2212,83.6338,106.081,20.2877,43.1478,75.6828,97.1337,33.6997,45.936,65.4452,80.4163,55.6016,48.2648,59.0152,78.6755,20.9152,46.7296,74.1698,91.9323,12.2039,44.7393,79.2662,100.55,19.2506,41.3968,72.4771,92.8505,31.977,43.7288,62.3228,76.4919,
Left Hand,58.597,52.1591,62.3964,81.4008,22.042,49.3795,78.3472,97.0472,12.8613,47.2189,83.6284,106.072,20.2877,43.1408,75.6715,97.1197,33.6997,45.9314,65.4368,80.4066,55.6016,48.2761,59.0574,78.7383,20.9152,46.7299,74.1703,91.9326,12.2039,44.739,79.2657,100.549,19.2506,41.3968,72.4791,92.8568,31.977,43.7281,62.3228,76.4945,
Left Hand,58.597,52.1535,62.3933,81.4065,22.042,49.3797,78.3473,97.0467,12.8613,47.2132,83.6201,106.064,20.2877,43.1348,75.6618,97.1082,33.6997,45.9253,65.4252,80.3923,55.6016,48.2972,59.1258,78.8328,20.9152,46.7302,74.1707,91.9328,12.2039,44.7388,79.2654,100.549,19.2506,41.3987,72.4837,92.8649,31.977,43.7274,62.323,76.4978,
Left Hand,58.597,52.1477,62.3875,81.407,22.042,49.3795,78.3463,97.0444,12.8613,47.2092,83.6141,106.057,20.2877,43.1349,75.6615,97.1071,33.6997,45.8986,65.3715,80.3188,55.6016,48.3361,59.2417,78.9867,20.9152,46.7308,74.1715,91.9333,12.2039,44.7388,79.2653,100.549,19.2506,41.406,72.4972,92.8842,31.977,43.7276,62.3254,76.505,
Left Hand,58.597,52.1414,62.3728,81.3925,22.042,49.3708,78.3314,97.0264,12.8613,47.2043,83.6062,106.047,20.2877,43.1353,75.6622,97.1081,33.6997,45.8649,65.3023,80.2221,55.6016,48.3634,59.322,79.0929,20.9152,46.7307,74.1713,91.933,12.2039,44.7387,79.2651,100.548,19.2506,41.4091,72.5031,92.8932,31.977,43.7286,62.3284,76.5112,
Left Hand,58.597,52.1517,62.3615,81.3607,22.042,49.3622,78.316,97.0069,12.8613,47.1942,83.5901,106.027,20.2877,43.1394,75.6702,97.1201,33.6997,45.8619,65.2926,80.2026,55.6016,48.4157,59.4696,79.2833,20.9152,46.7306,74.1711,91.9327,12.2039,44.7387,79.2651,100.548,19.2506,41.41,72.5056,92.898,31.977,43.7299,62.3321,76.5186,
Left Hand,58.597,52.1595,62.3596,81.3464,22.042,49.3613,78.3139,97.0033,12.8613,47.1913,83.5852,106.021,20.2877,43.1428,75.6758,97.1272,33.6997,45.8618,65.292,80.2009,55.6016,48.4294,59.5077,79.3324,20.9152,46.7305,74.171,91.9325,12.2039,44.739,79.2655,100.548,19.2506,41.4111,72.5077,92.9016,31.977,43.7306,62.3339,76.5221,
Left Hand,58.597,52.1677,62.3403,81.2983,22.042,49.3623,78.3148,97.0033,12.8613,47.1877,83.5786,106.011,20.2877,43.1451,75.6793,97.1312,33.6997,45.8615,65.2913,80.1997,55.6016,48.4687,59.6095,79.4574,20.9152,46.7303,74.1705,91.9319,12.2039,44.7395,79.2662,100.549,19.2506,41.4191,72.5215,92.9198,31.977,43.7315,62.337,76.5287,
Left Hand,58.597,52.1813,62.3198,81.2369,22.042,49.3645,78.3178,97.0052,12.8613,47.1862,83.5757,106.007,20.2877,43.1457,75.6808,97.1339,33.6997,45.8611,65.2901,80.1978,55.6016,48.5241,59.7488,79.6256,20.9152,46.73,74.1701,91.9312,12.2039,44.7404,79.2676,100.55,19.2506,41.4289,72.5375,92.9397,31.977,43.7348,62.3451,76.5428,
Left Hand,58.597,52.1902,62.284,81.155,22.042,49.3666,78.3207,97.0077,12.8613,47.1859,83.5748,106.006,20.2877,43.1406,75.6722,97.1232,33.6997,45.8603,65.2886,80.196,55.6016,48.5549,59.8268,79.7204,20.9152,46.7299,74.17,91.9311,12.2039,44.7417,79.2697,100.552,19.2506,41.4349,72.5473,92.9518,31.977,43.7398,62.3559,76.5593,
Left Hand,58.597,52.2097,62.2693,81.0939,22.042,49.3687,78.3238,97.0105,12.8613,47.1839,83.5713,106.001,20.2877,43.1394,75.6698,97.1194,33.6997,45.8567,65.2815,80.1865,55.6016,48.578,59.8824,79.786,20.9152,46.7299,74.1699,91.9309,12.2039,44.7435,79.2727,100.556,19.2506,41.4402,72.556,92.9628,31.977,43.7442,62.365,76.5723,
Left Hand,58.597,52.2301,62.2607,81.0404,22.042,49.3716,78.3282,97.0148,12.8613,47.1811,83.5662,105.993,20.2877,43.1395,75.6706,97.1216,33.6997,45.8559,65.2795,80.1832,55.6016,48.6071,59.9512,79.8661,20.9152,46.7295,74.1692,91.9301,12.2039,44.7455,79.276,100.56,19.2506,41.4471,72.5674,92.9773,31.977,43.7464,62.3698,76.5795,
Left Hand,58.597,52.2639,62.2731,81.0006,22.042,49.3744,78.3324,97.0189,12.8613,47.1802,83.5645,105.991,20.2877,43.1405,75.6726,97.1245,33.6997,45.8548,65.2777,80.1816,55.6016,48.6335,60.0148,79.9414,20.9152,46.7292,74.1688,91.9294,12.2039,44.7482,79.2803,100.564,19.2506,41.4625,72.5923,93.0073,31.977,43.7482,62.3733,76.5844,
Left Hand,58.597,52.307,62.3039,80.9785,22.042,49.3749,78.3328,97.0187,12.8613,47.179,83.5623,105.988,20.2877,43.141,75.6736,97.1259,33.6997,45.8539,65.2764,80.181,55.6016,48.6591,60.072,80.0056,20.9152,46.7284,74.1676,91.9276,12.2039,44.7503,79.2836,100.568,19.2506,41.4738,72.6096,93.0264,31.977,43.7507,62.3783,76.591,
Left Hand,58.597,52.3418,62.3206,80.943,22.042,49.376,78.334,97.019,12.8613,47.1776,83.56,105.985,20.2877,43.1411,75.6742,97.1276,33.6997,45.8559,65.2801,80.186,55.6016,48.6658,60.0852,80.0194,20.9152,46.7286,74.1681,91.9278,12.2039,44.7526,79.2873,100.572,19.2506,41.4723,72.6071,93.0233,31.977,43.7515,62.3796,76.5924,
Left Hand,58.597,52.3688,62.3232,80.8988,22.042,49.3783,78.3369,97.0208,12.8613,47.1769,83.5587,105.983,20.2877,43.1365,75.6673,97.1199,33.6997,45.8597,65.2874,80.1951,55.6016,48.6688,60.0907,80.0243,20.9152,46.7283,74.1678,91.927,12.2039,44.7544,79.2904,100.575,19.2506,41.4723,72.607,93.0232,31.977,43.7518,62.3801,76.5927,
Left Hand,58.597,52.3968,62.3273,80.8544,22.042,49.3802,78.3397,97.0229,12.8613,47.1764,83.5577,105.981,20.2877,43.1358,75.6661,97.1187,33.6997,45.8632,65.2937,80.2026,55.6016,48.671,60.0931,80.0252,20.9152,46.7281,74.1677,91.9263,12.2039,44.7559,79.2926,100.577,19.2506,41.478,72.6155,93.0317,31.977,43.7548,62.3858,76.6,
Left Hand,58.597,52.4272,62.3378,80.8185,22.042,49.3829,78.3436,97.0266,12.8613,47.1752,83.5556,105.979,20.2877,43.1347,75.6645,97.117,33.6997,45.8681,65.3028,80.214,55.6016,48.6742,60.0992,80.0307,20.9152,46.7271,74.1663,91.9244,12.2039,44.7571,79.2945,100.579,19.2506,41.4786,72.6156,93.03,31.977,43.758,62.3909,76.6043,
Left Hand,58.597,52.4608,62.3526,80.7853,22.042,49.3856,78.3478,97.0307,12.8613,47.1748,83.5549,105.978,20.2877,43.1344,75.6643,97.1172,33.6997,45.8692,65.3049,80.2165,55.6016,48.6767,60.1033,80.0341,20.9152,46.7262,74.1652,91.9231,12.2039,44.7575,79.2951,100.579,19.2506,41.4774,72.6134,93.0269,31.977,43.7588,62.3921,76.6052,
Left Hand,58.597,52.4879,62.3622,80.7521,22.042,49.3883,78.352,97.0351,12.8613,47.1739,83.5534,105.976,20.2877,43.1342,75.6641,97.1171,33.6997,45.8712,65.3086,80.2211,55.6016,48.6799,60.1087,80.0385,20.9152,46.7262,74.1656,91.9236,12.2039,44.7578,79.2955,100.579,19.2506,41.4734,72.607,93.0191,31.977,43.7587,62.392,76.6049,
Left Hand,58.597,52.5039,62.3713,80.7408,22.042,49.39,78.3546,97.0378,12.8613,47.1739,83.5534,105.976,20.2877,43.1338,75.6638,97.1173,33.6997,45.8733,65.3125,80.226,55.6016,48.6828,60.1103,80.0364,20.9152,46.7258,74.1653,91.9231,12.2039,44.7579,79.2955,100.579,19.2506,41.4688,72.5998,93.0107,31.977,43.7583,62.3909,76.6033,
Left Hand,58.597,52.51,62.376,80.7383,22.042,49.3903,78.3551,97.0382,12.8613,47.174,83.5534,105.976,20.2877,43.1326,75.6622,97.1159,33.6997,45.8731,65.3125,80.2266,55.6016,48.6873,60.1125,80.0321,20.9152,46.726,74.1655,91.9233,12.2039,44.7577,79.2953,100.579,19.2506,41.4659,72.5956,93.0061,31.977,43.7583,62.3908,76.6028,
