    Universidad de Costa Rica   
       Proyecto Eléctrico       
         II Ciclo 2017          
          openHand_Left.csv        
 Author: Pablo Avila B30724     

 Media:
 Max Deviation:
 Standar Deviation:

,LEFT HAND:, , , , , , , , , , , , , , , , , , , , RIGHT HAND:
,Thumb, , , ,Index, , , ,Middle, , , ,Ring, , , ,Pinky, , , ,Thumb, , , ,Index, , , ,Middle, , , ,Ring, , , ,Pinky
,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,
,56.8934,54.8877,73.0817,95.6126,21.4011,47.8149,75.859,93.9882,12.4874,45.5683,80.7629,102.465,19.6978,42.0493,73.6323,94.3298,32.7199,44.1786,62.7121,76.9795,
,56.8934,54.9272,73.1599,95.6972,21.4011,47.8131,75.8564,93.9856,12.4874,45.5689,80.7643,102.468,19.6978,42.0477,73.6307,94.3294,32.7199,44.1723,62.701,76.9674,
,56.8934,54.9606,73.2236,95.7654,21.4011,47.8125,75.8556,93.9848,12.4874,45.5718,80.7695,102.475,19.6978,42.0444,73.6269,94.3275,32.7199,44.169,62.696,76.9638,
,56.8934,54.9881,73.283,95.8345,21.4011,47.8118,75.8544,93.9837,12.4874,45.5737,80.7734,102.482,19.6978,42.0198,73.5918,94.2928,32.7199,44.1642,62.6885,76.9577,
,56.8934,55.0355,73.3836,95.9472,21.4011,47.8117,75.8543,93.9837,12.4874,45.5727,80.773,102.484,19.6978,42.0121,73.5818,94.2849,32.7199,44.1535,62.6714,76.9429,
,56.8934,55.0677,73.4551,96.0271,21.4011,47.8117,75.8542,93.9836,12.4874,45.5722,80.773,102.486,19.6978,41.9792,73.5325,94.2319,32.7199,44.144,62.6566,76.9314,
,56.8934,55.0731,73.4678,96.0411,21.4011,47.8115,75.854,93.9834,12.4874,45.5693,80.7682,102.479,19.6978,41.9653,73.5142,94.2168,32.7199,44.1267,62.6276,76.9024,
,56.8934,55.0758,73.4807,96.0583,21.4011,47.811,75.8532,93.9826,12.4874,45.566,80.7628,102.473,19.6978,41.9461,73.4882,94.1938,32.7199,44.1086,62.5973,76.873,
,56.8934,55.0965,73.5319,96.1191,21.4011,47.8098,75.8512,93.9803,12.4874,45.5618,80.7562,102.465,19.6978,41.9243,73.4578,94.1651,32.7199,44.0907,62.569,76.8489,
,56.8934,55.1182,73.59,96.1926,21.4011,47.8082,75.8484,93.9769,12.4874,45.5471,80.7322,102.435,19.6978,41.9003,73.4245,94.1341,32.7199,44.0762,62.5448,76.8255,
,56.8934,55.1226,73.6019,96.2085,21.4011,47.8067,75.8459,93.9741,12.4874,45.5381,80.7176,102.417,19.6978,41.8894,73.411,94.1246,32.7199,44.0624,62.5222,76.8046,
,56.8934,55.1271,73.6142,96.225,21.4011,47.8041,75.8414,93.9683,12.4874,45.5298,80.705,102.403,19.6978,41.8834,73.4041,94.1208,32.7199,44.0524,62.5062,76.7906,
,56.8934,55.1282,73.6179,96.2305,21.4011,47.8015,75.8368,93.9627,12.4874,45.5287,80.7038,102.402,19.6978,41.8718,73.3884,94.107,32.7199,44.0429,62.4907,76.7764,
,56.8934,55.1359,73.6364,96.2537,21.4011,47.7967,75.8285,93.9525,12.4874,45.5195,80.6903,102.388,19.6978,41.8609,73.3741,94.0956,32.7199,44.0248,62.4595,76.7442,
,56.8934,55.1537,73.6802,96.3064,21.4011,47.7938,75.8235,93.9468,12.4874,45.5129,80.6803,102.377,19.6978,41.8462,73.3538,94.0767,32.7199,44.0143,62.4429,76.7299,
,56.8934,55.156,73.6861,96.3135,21.4011,47.791,75.8192,93.9425,12.4874,45.5096,80.6753,102.371,19.6978,41.8306,73.3311,94.0534,32.7199,44.0018,62.423,76.7129,
,56.8934,55.1593,73.694,96.3227,21.4011,47.7886,75.8155,93.9388,12.4874,45.5077,80.6719,102.366,19.6978,41.8259,73.3253,94.0497,32.7199,43.9938,62.4109,76.7039,
,56.8934,55.1681,73.7145,96.3466,21.4011,47.7866,75.8123,93.9355,12.4874,45.5064,80.6701,102.365,19.6978,41.8213,73.3192,94.0443,32.7199,43.9863,62.3997,76.6961,
,56.8934,55.2191,73.8284,96.4793,21.4011,47.7844,75.8087,93.9319,12.4874,45.5069,80.6709,102.366,19.6978,41.8146,73.3103,94.0367,32.7199,43.9785,62.3875,76.686,
,56.8934,55.273,73.9443,96.6096,21.4011,47.7825,75.8058,93.9291,12.4874,45.5084,80.673,102.368,19.6978,41.8054,73.2989,94.0284,32.7199,43.9674,62.369,76.6685,
,56.8934,55.3333,74.0759,96.7595,21.4011,47.7793,75.8009,93.9243,12.4874,45.5085,80.6739,102.37,19.6978,41.7921,73.2805,94.0111,32.7199,43.9538,62.3472,76.6489,
,56.8934,55.4539,74.33,97.0463,21.4011,47.7744,75.7926,93.9144,12.4874,45.508,80.6734,102.37,19.6978,41.7808,73.2655,93.9982,32.7199,43.9471,62.3376,76.643,
,56.8934,55.521,74.47,97.203,21.4011,47.7717,75.7878,93.9083,12.4874,45.5036,80.6661,102.361,19.6978,41.7741,73.2565,93.9903,32.7199,43.9389,62.3245,76.6317,
,56.8934,55.5376,74.5054,97.246,21.4011,47.7678,75.7802,93.898,12.4874,45.4992,80.6583,102.351,19.6978,41.7654,73.2449,93.9799,32.7199,43.9312,62.312,76.6204,
,56.8934,55.5407,74.5114,97.2554,21.4011,47.7689,75.7806,93.8956,12.4874,45.492,80.6482,102.341,19.6978,41.7567,73.2329,93.9688,32.7199,43.9177,62.2893,76.598,
,56.8934,55.5377,74.5037,97.2487,21.4011,47.7679,75.7773,93.8896,12.4874,45.4693,80.6134,102.301,19.6978,41.738,73.2025,93.9324,32.7199,43.9106,62.2769,76.5846,
,56.8934,55.5371,74.5015,97.247,21.4011,47.7617,75.7665,93.8762,12.4874,45.4594,80.5979,102.282,19.6978,41.7191,73.1768,93.9094,32.7199,43.9035,62.2652,76.5733,
,56.8934,55.5376,74.5021,97.2478,21.4011,47.7556,75.7562,93.8645,12.4874,45.4518,80.5867,102.27,19.6978,41.7132,73.1664,93.8956,32.7199,43.8973,62.2554,76.5648,
,56.8934,55.5465,74.5202,97.2676,21.4011,47.7483,75.7444,93.8514,12.4874,45.441,80.57,102.25,19.6978,41.7055,73.1557,93.8856,32.7199,43.8938,62.2505,76.5621,
,56.8934,55.537,74.4968,97.2377,21.4011,47.7413,75.7327,93.8378,12.4874,45.4329,80.5582,102.238,19.6978,41.7008,73.1479,93.8764,32.7199,43.8884,62.2425,76.5569,
,56.8934,55.5436,74.5089,97.25,21.4011,47.7369,75.7254,93.8294,12.4874,45.4238,80.5439,102.221,19.6978,41.6991,73.1454,93.8737,32.7199,43.8813,62.2325,76.5512,
,56.8934,55.5491,74.5185,97.259,21.4011,47.734,75.7206,93.8242,12.4874,45.4135,80.5279,102.202,19.6978,41.6998,73.1458,93.8734,32.7199,43.8687,62.2118,76.5318,
,56.8934,55.5405,74.4969,97.2328,21.4011,47.7269,75.7087,93.8106,12.4874,45.4018,80.5099,102.181,19.6978,41.6958,73.1402,93.8678,32.7199,43.8624,62.2022,76.5248,
,56.8934,55.5395,74.4946,97.2299,21.4011,47.7221,75.7009,93.8017,12.4874,45.3947,80.4986,102.167,19.6978,41.6954,73.1403,93.8692,32.7199,43.8536,62.1873,76.5098,
,56.8934,55.525,74.464,97.1955,21.4011,47.7196,75.6966,93.7966,12.4874,45.3824,80.4793,102.144,19.6978,41.6891,73.1316,93.8612,32.7199,43.8469,62.1761,76.4987,
,56.8934,55.5066,74.426,97.1536,21.4011,47.7169,75.6922,93.7917,12.4874,45.3813,80.4788,102.146,19.6978,41.6817,73.1203,93.8486,32.7199,43.8422,62.1692,76.4941,
,56.8934,55.4585,74.3274,97.0464,21.4011,47.7148,75.6886,93.7877,12.4874,45.3715,80.4622,102.124,19.6978,41.6709,73.1044,93.8318,32.7199,43.8371,62.1608,76.4863,
,56.8934,55.4157,74.2384,96.9472,21.4011,47.7109,75.6825,93.7812,12.4874,45.3628,80.4497,102.111,19.6978,41.6684,73.1015,93.8303,32.7199,43.8247,62.1379,76.4596,
,56.8934,55.3413,74.0818,96.7744,21.4011,47.7088,75.679,93.7773,12.4874,45.3527,80.4346,102.094,19.6978,41.6643,73.0968,93.8274,32.7199,43.8179,62.1264,76.4481,
,56.8934,55.2686,73.9283,96.6045,21.4011,47.707,75.6762,93.7745,12.4874,45.3423,80.4186,102.076,19.6978,41.6637,73.0969,93.8293,32.7199,43.8105,62.1135,76.4345,
,56.8934,55.2368,73.8644,96.5358,21.4011,47.7056,75.674,93.772,12.4874,45.3366,80.4096,102.065,19.6978,41.6614,73.0939,93.8269,32.7199,43.8072,62.1092,76.4327,
,56.8934,55.1999,73.7892,96.4546,21.4011,47.7037,75.6707,93.7683,12.4874,45.3205,80.3847,102.036,19.6978,41.6543,73.0836,93.8164,32.7199,43.7968,62.0907,76.4124,
,56.8934,55.1576,73.7012,96.3592,21.4011,47.6996,75.6638,93.7601,12.4874,45.3054,80.3615,102.009,19.6978,41.65,73.0773,93.8098,32.7199,43.7917,62.0813,76.4016,
,56.8934,55.1367,73.6596,96.316,21.4011,47.6941,75.6539,93.7474,12.4874,45.2928,80.3435,101.99,19.6978,41.6474,73.0732,93.8053,32.7199,43.7873,62.0732,76.3922,
,56.8934,55.1267,73.6393,96.2948,21.4011,47.688,75.6433,93.7346,12.4874,45.2811,80.3268,101.973,19.6978,41.6439,73.0678,93.7994,32.7199,43.7832,62.0653,76.3824,
,56.8934,55.0951,73.573,96.2225,21.4011,47.6829,75.6346,93.7244,12.4874,45.2682,80.3082,101.954,19.6978,41.6357,73.0564,93.7885,32.7199,43.7739,62.0482,76.3622,
,56.8934,55.057,73.4932,96.1349,21.4011,47.6796,75.6286,93.7166,12.4874,45.2578,80.2926,101.936,19.6978,41.6234,73.0378,93.768,32.7199,43.7616,62.0261,76.3373,
,56.8934,55.0193,73.4146,96.0489,21.4011,47.6696,75.6119,93.6973,12.4874,45.2495,80.2795,101.921,19.6978,41.6106,73.0191,93.7486,32.7199,43.7487,62.0023,76.3093,
,56.8934,54.9999,73.3747,96.0059,21.4011,47.6628,75.5999,93.6823,12.4874,45.2357,80.2582,101.896,19.6978,41.601,73.006,93.7366,32.7199,43.7294,61.9678,76.2707,
,56.8934,55.0115,73.4032,96.0404,21.4011,47.6559,75.5887,93.6698,12.4874,45.2261,80.2423,101.875,19.6978,41.5994,73.0042,93.7356,32.7199,43.7207,61.9526,76.2543,
,56.8934,55.0109,73.4047,96.0444,21.4011,47.6537,75.585,93.6655,12.4874,45.2221,80.2364,101.869,19.6978,41.5926,72.9941,93.7247,32.7199,43.7112,61.9358,76.2358,
,56.8934,55.0084,73.4029,96.0455,21.4011,47.6501,75.5787,93.6578,12.4874,45.2197,80.233,101.866,19.6978,41.5832,72.9801,93.7097,32.7199,43.6983,61.9116,76.2063,
,56.8934,55.0253,73.4454,96.1002,21.4011,47.6474,75.5739,93.652,12.4874,45.2196,80.2331,101.866,19.6978,41.5776,72.9722,93.7016,32.7199,43.6921,61.9007,76.1948,
,56.8934,55.0197,73.4401,96.1006,21.4011,47.6448,75.5698,93.6475,12.4874,45.2204,80.235,101.87,19.6978,41.5656,72.9544,93.6827,32.7199,43.6866,61.8908,76.1836,
,56.8934,55.0188,73.4449,96.112,21.4011,47.6406,75.563,93.6399,12.4874,45.2201,80.236,101.873,19.6978,41.5531,72.9354,93.6617,32.7199,43.6829,61.8841,76.1758,
,56.8934,55.0253,73.468,96.1451,21.4011,47.6396,75.5614,93.6383,12.4874,45.2197,80.2355,101.873,19.6978,41.5485,72.9293,93.6562,32.7199,43.6793,61.8778,76.1691,
,56.8934,55.0333,73.4936,96.181,21.4011,47.6393,75.5611,93.6383,12.4874,45.2192,80.2346,101.871,19.6978,41.5455,72.9251,93.6523,32.7199,43.6743,61.869,76.1594,
,56.8934,55.0343,73.5008,96.1948,21.4011,47.6396,75.5616,93.6391,12.4874,45.2232,80.2405,101.878,19.6978,41.539,72.9152,93.6413,32.7199,43.6724,61.8659,76.1565,
,56.8934,55.0343,73.5039,96.2026,21.4011,47.6404,75.5628,93.6402,12.4874,45.2226,80.2397,101.877,19.6978,41.5306,72.9032,93.6289,32.7199,43.6706,61.8627,76.1531,
,56.8934,55.0272,73.4912,96.1921,21.4011,47.6411,75.5638,93.6413,12.4874,45.2255,80.2448,101.885,19.6978,41.5289,72.9007,93.6263,32.7199,43.6672,61.857,76.1475,
,56.8934,55.0179,73.4722,96.1727,21.4011,47.642,75.5654,93.6429,12.4874,45.227,80.2477,101.889,19.6978,41.5281,72.8997,93.6258,32.7199,43.6635,61.8507,76.141,
,56.8934,54.9987,73.4337,96.1328,21.4011,47.6428,75.5665,93.6439,12.4874,45.2293,80.2513,101.893,19.6978,41.5242,72.8947,93.6217,32.7199,43.6629,61.8497,76.1401,
,56.8934,54.9889,73.416,96.1151,21.4011,47.6435,75.5677,93.6454,12.4874,45.2304,80.253,101.895,19.6978,41.5226,72.8927,93.62,32.7199,43.6621,61.8485,76.1389,
,56.8934,54.9794,73.3984,96.0974,21.4011,47.6438,75.5682,93.646,12.4874,45.2344,80.2591,101.902,19.6978,41.5205,72.8897,93.6169,32.7199,43.6615,61.8479,76.1394,
,56.8934,54.9702,73.383,96.0831,21.4011,47.6442,75.5688,93.6467,12.4874,45.2449,80.2758,101.922,19.6978,41.52,72.889,93.6164,32.7199,43.6612,61.8477,76.1398,
,56.8934,54.9373,73.3201,96.0172,21.4011,47.6449,75.5701,93.6481,12.4874,45.2491,80.282,101.93,19.6978,41.5164,72.8841,93.6115,32.7199,43.6616,61.8497,76.1445,
,56.8934,54.9284,73.304,96.0009,21.4011,47.6457,75.5714,93.6498,12.4874,45.2509,80.2846,101.932,19.6978,41.5139,72.8807,93.6083,32.7199,43.6606,61.848,76.1429,
,56.8934,54.9217,73.2917,95.9883,21.4011,47.6463,75.5727,93.6518,12.4874,45.2517,80.2858,101.934,19.6978,41.5131,72.8797,93.6077,32.7199,43.6593,61.846,76.141,
,56.8934,54.9238,73.3015,96.003,21.4011,47.6485,75.5766,93.6567,12.4874,45.2528,80.2878,101.936,19.6978,41.5149,72.8826,93.6112,32.7199,43.6603,61.8484,76.1449,
,56.8934,54.9232,73.303,96.0067,21.4011,47.6496,75.5786,93.6594,12.4874,45.2538,80.2894,101.938,19.6978,41.5165,72.8853,93.6145,32.7199,43.6612,61.8503,76.1478,
,56.8934,54.9237,73.3081,96.016,21.4011,47.6535,75.5853,93.6676,12.4874,45.2569,80.2943,101.944,19.6978,41.5202,72.891,93.621,32.7199,43.6633,61.8539,76.1513,
,56.8934,54.9236,73.312,96.024,21.4011,47.6553,75.5885,93.6716,12.4874,45.2596,80.2987,101.95,19.6978,41.5224,72.8943,93.6246,32.7199,43.6643,61.8551,76.1516,
,56.8934,54.9178,73.3024,96.0153,21.4011,47.6569,75.5911,93.6744,12.4874,45.2621,80.3031,101.956,19.6978,41.5243,72.8976,93.6287,32.7199,43.6663,61.8596,76.1583,
,56.8934,54.886,73.2369,95.9444,21.4011,47.6586,75.5938,93.6771,12.4874,45.2648,80.3084,101.964,19.6978,41.5231,72.8954,93.626,32.7199,43.6667,61.8606,76.1597,
,56.8934,54.806,73.0685,95.7575,21.4011,47.6585,75.5937,93.6769,12.4874,45.2657,80.3102,101.966,19.6978,41.5216,72.8934,93.624,32.7199,43.6699,61.865,76.162,
,56.8934,54.7389,72.922,95.5898,21.4011,47.6589,75.5943,93.6779,12.4874,45.2696,80.3156,101.972,19.6978,41.5196,72.891,93.6223,32.7199,43.6703,61.8651,76.1609,
,56.8934,54.6992,72.8365,95.4924,21.4011,47.6582,75.5929,93.6757,12.4874,45.2748,80.3233,101.98,19.6978,41.5212,72.8936,93.6254,32.7199,43.6739,61.8719,76.1688,
,56.8934,54.7029,72.8451,95.5021,21.4011,47.657,75.5906,93.6724,12.4874,45.284,80.3382,101.999,19.6978,41.5245,72.8985,93.6305,32.7199,43.6767,61.8774,76.176,
,56.8934,54.7148,72.8743,95.5367,21.4011,47.6573,75.5911,93.6729,12.4874,45.2924,80.3507,102.013,19.6978,41.5325,72.911,93.6449,32.7199,43.6823,61.8869,76.1857,
,56.8934,54.7164,72.878,95.541,21.4011,47.6624,75.5998,93.6834,12.4874,45.2997,80.3624,102.027,19.6978,41.5399,72.9233,93.6602,32.7199,43.6901,61.8992,76.1959,
,56.8934,54.7167,72.8787,95.5418,21.4011,47.672,75.6165,93.704,12.4874,45.3058,80.373,102.041,19.6978,41.5417,72.9255,93.6616,32.7199,43.6958,61.9065,76.1987,
,56.8934,54.7168,72.8784,95.5409,21.4011,47.68,75.6305,93.7214,12.4874,45.3138,80.3858,102.057,19.6978,41.5434,72.9277,93.6635,32.7199,43.7005,61.9133,76.2027,
,56.8934,54.7158,72.8764,95.5386,21.4011,47.6865,75.6422,93.7361,12.4874,45.3195,80.3949,102.068,19.6978,41.5442,72.928,93.662,32.7199,43.703,61.9165,76.2038,
,56.8934,54.7054,72.8532,95.5123,21.4011,47.6931,75.6531,93.7491,12.4874,45.3256,80.4048,102.081,19.6978,41.549,72.9344,93.6678,32.7199,43.704,61.9169,76.2012,
,56.8934,54.7025,72.8476,95.5062,21.4011,47.7,75.665,93.7634,12.4874,45.3323,80.4152,102.093,19.6978,41.5575,72.9464,93.6795,32.7199,43.7069,61.9204,76.2017,
,56.8934,54.6955,72.8345,95.4922,21.4011,47.7099,75.682,93.7838,12.4874,45.3338,80.4179,102.097,19.6978,41.5684,72.962,93.6953,32.7199,43.7126,61.9292,76.2083,
,56.8934,54.679,72.8015,95.4569,21.4011,47.7172,75.6946,93.7991,12.4874,45.3366,80.4223,102.102,19.6978,41.5788,72.9773,93.7115,32.7199,43.7153,61.9349,76.2163,
,56.8934,54.6761,72.7988,95.4561,21.4011,47.7241,75.7065,93.8136,12.4874,45.3394,80.4268,102.107,19.6978,41.5996,73.0089,93.7464,32.7199,43.7226,61.9488,76.2334,
,56.8934,54.6636,72.7745,95.4313,21.4011,47.7297,75.7159,93.8249,12.4874,45.3425,80.4315,102.112,19.6978,41.6083,73.0221,93.761,32.7199,43.7242,61.9534,76.2424,
,56.8934,54.6592,72.7715,95.4328,21.4011,47.7347,75.7243,93.8347,12.4874,45.3441,80.4335,102.114,19.6978,41.6125,73.028,93.7667,32.7199,43.7293,61.9634,76.2553,
,56.8934,54.6456,72.7481,95.4116,21.4011,47.7367,75.7278,93.8391,12.4874,45.3443,80.434,102.115,19.6978,41.6202,73.0396,93.7796,32.7199,43.7325,61.9695,76.2629,
,56.8934,54.6303,72.7195,95.3841,21.4011,47.741,75.7351,93.8476,12.4874,45.3443,80.4341,102.115,19.6978,41.6277,73.0512,93.7929,32.7199,43.7355,61.9749,76.2689,
,56.8934,54.6073,72.6732,95.3364,21.4011,47.7445,75.7413,93.8553,12.4874,45.3459,80.436,102.117,19.6978,41.6323,73.0589,93.8025,32.7199,43.74,61.9839,76.2807,
,56.8934,54.576,72.6058,95.2637,21.4011,47.7473,75.7461,93.861,12.4874,45.3472,80.4376,102.118,19.6978,41.6337,73.0613,93.8054,32.7199,43.7417,61.9867,76.2834,
,56.8934,54.5439,72.5372,95.1897,21.4011,47.7496,75.7498,93.8652,12.4874,45.357,80.4526,102.135,19.6978,41.6374,73.0669,93.8115,32.7199,43.7433,61.9891,76.2852,
,56.8934,54.5351,72.5211,95.174,21.4011,47.75,75.7504,93.8657,12.4874,45.3618,80.46,102.143,19.6978,41.6463,73.0806,93.827,32.7199,43.7458,61.994,76.2916,
,56.8934,54.5243,72.501,95.1542,21.4011,47.7521,75.7539,93.8698,12.4874,45.3645,80.4639,102.148,19.6978,41.6567,73.0964,93.8446,32.7199,43.7492,62.0003,76.299,
,56.8934,54.5071,72.4662,95.1175,21.4011,47.7522,75.754,93.8697,12.4874,45.365,80.4645,102.148,19.6978,41.6559,73.095,93.8428,32.7199,43.7489,62.0001,76.2995,
,56.8934,54.5015,72.4557,95.1069,21.4011,47.7534,75.7558,93.8713,12.4874,45.366,80.466,102.15,19.6978,41.6545,73.093,93.8406,32.7199,43.749,62.0002,76.2995,
,56.8934,54.4962,72.446,95.0973,21.4011,47.7508,75.7508,93.8644,12.4874,45.3699,80.4711,102.154,19.6978,41.653,73.0915,93.8401,32.7199,43.7491,62.0003,76.2993,
,56.8934,54.435,72.3138,94.9488,21.4011,47.7371,75.7253,93.8297,12.4874,45.3788,80.4835,102.167,19.6978,41.6483,73.0844,93.8323,32.7199,43.7489,61.9992,76.2964,
,56.8934,54.4241,72.2924,94.9252,21.4011,47.7356,75.7225,93.8259,12.4874,45.3799,80.4848,102.167,19.6978,41.6451,73.0788,93.8248,32.7199,43.7529,62.005,76.3004,
,56.8934,54.4207,72.2864,94.9188,21.4011,47.7355,75.7223,93.8256,12.4874,45.3776,80.481,102.162,19.6978,41.6446,73.0776,93.8226,32.7199,43.7585,62.0148,76.3107,
,56.8934,54.4209,72.2879,94.9208,21.4011,47.7359,75.7231,93.8267,12.4874,45.376,80.4783,102.159,19.6978,41.6465,73.08,93.8243,32.7199,43.7596,62.0164,76.3117,
,56.8934,54.4205,72.2883,94.9212,21.4011,47.7368,75.7248,93.829,12.4874,45.3758,80.4777,102.158,19.6978,41.6487,73.0828,93.8268,32.7199,43.7606,62.0182,76.3137,
,56.8934,54.3992,72.2431,94.8694,21.4011,47.7389,75.7284,93.8334,12.4874,45.3751,80.4765,102.156,19.6978,41.6497,73.0838,93.827,32.7199,43.7605,62.0181,76.3137,
,56.8934,54.3862,72.2165,94.8393,21.4011,47.7389,75.7284,93.8336,12.4874,45.3751,80.4764,102.156,19.6978,41.6527,73.0881,93.8312,32.7199,43.7615,62.0202,76.3166,
,56.8934,54.3858,72.2164,94.8391,21.4011,47.7379,75.7272,93.8328,12.4874,45.3747,80.4759,102.155,19.6978,41.6565,73.0936,93.8371,32.7199,43.7639,62.0248,76.3225,
,56.8934,54.3875,72.2204,94.8434,21.4011,47.7374,75.7264,93.8321,12.4874,45.3701,80.4692,102.148,19.6978,41.6599,73.0987,93.8427,32.7199,43.7678,62.0325,76.3325,
,56.8934,54.387,72.2194,94.8423,21.4011,47.7368,75.7257,93.8315,12.4874,45.3666,80.464,102.143,19.6978,41.6605,73.0998,93.844,32.7199,43.7683,62.0331,76.3326,
,56.8934,54.3873,72.2204,94.8433,21.4011,47.7365,75.7253,93.8313,12.4874,45.3663,80.4637,102.143,19.6978,41.6619,73.1019,93.8464,32.7199,43.7697,62.0351,76.3342,
,56.8934,54.3889,72.2239,94.8465,21.4011,47.7362,75.7248,93.8309,12.4874,45.3644,80.4606,102.138,19.6978,41.6658,73.1073,93.8516,32.7199,43.7708,62.0369,76.336,
,56.8934,54.377,72.1949,94.8097,21.4011,47.7359,75.7245,93.8307,12.4874,45.3601,80.4541,102.131,19.6978,41.6714,73.1154,93.8599,32.7199,43.7713,62.0379,76.3368,
,56.8934,54.374,72.1835,94.7917,21.4011,47.7334,75.7198,93.8243,12.4874,45.3576,80.4504,102.127,19.6978,41.6805,73.1288,93.8742,32.7199,43.772,62.0391,76.3382,
,56.8934,54.3701,72.1724,94.776,21.4011,47.7322,75.7176,93.8217,12.4874,45.3523,80.4426,102.119,19.6978,41.6931,73.148,93.8959,32.7199,43.7732,62.0412,76.3404,
,56.8934,54.3689,72.1739,94.7755,21.4011,47.7316,75.7167,93.8207,12.4874,45.3498,80.4389,102.115,19.6978,41.6977,73.1551,93.9036,32.7199,43.7738,62.0421,76.3412,
,56.8934,54.3567,72.1505,94.7454,21.4011,47.7313,75.7163,93.8204,12.4874,45.3483,80.4366,102.112,19.6978,41.7002,73.1588,93.9079,32.7199,43.7745,62.0427,76.3407,
,56.8934,54.3393,72.113,94.699,21.4011,47.7195,75.6945,93.7912,12.4874,45.3503,80.44,102.117,19.6978,41.7025,73.1629,93.9133,32.7199,43.775,62.0435,76.3413,
,56.8934,54.3124,72.05,94.6193,21.4011,47.7175,75.6906,93.7856,12.4874,45.3513,80.4414,102.118,19.6978,41.705,73.1667,93.9176,32.7199,43.7751,62.0436,76.3414,
,56.8934,54.2999,72.0233,94.5871,21.4011,47.7181,75.6915,93.7866,12.4874,45.3524,80.4429,102.119,19.6978,41.705,73.1667,93.9175,32.7199,43.7763,62.046,76.3444,
,56.8934,54.2984,72.0207,94.5834,21.4011,47.7182,75.6917,93.7868,12.4874,45.3527,80.4433,102.12,19.6978,41.706,73.168,93.9187,32.7199,43.7791,62.0509,76.3499,
,56.8934,54.2934,72.0105,94.5719,21.4011,47.7153,75.6865,93.7803,12.4874,45.3529,80.4434,102.119,19.6978,41.7067,73.1689,93.9195,32.7199,43.7801,62.0526,76.3516,
,56.8934,54.2972,72.0153,94.5742,21.4011,47.714,75.6845,93.7781,12.4874,45.3528,80.4432,102.119,19.6978,41.7072,73.1697,93.9201,32.7199,43.7814,62.0545,76.3528,
,56.8934,54.3031,72.0269,94.5865,21.4011,47.7105,75.6787,93.7718,12.4874,45.3523,80.4424,102.118,19.6978,41.7076,73.1693,93.9185,32.7199,43.7837,62.0581,76.3559,
,56.8934,54.3192,72.061,94.6235,21.4011,47.71,75.678,93.771,12.4874,45.3518,80.4413,102.116,19.6978,41.7107,73.1737,93.9227,32.7199,43.7871,62.0627,76.3582,
,56.8934,54.3589,72.1459,94.7168,21.4011,47.711,75.6798,93.7733,12.4874,45.3503,80.4388,102.113,19.6978,41.7123,73.1757,93.9241,32.7199,43.7901,62.0668,76.3603,
,56.8934,54.4224,72.2802,94.8642,21.4011,47.7111,75.6799,93.7734,12.4874,45.3492,80.4372,102.111,19.6978,41.7139,73.1776,93.9254,32.7199,43.7934,62.0723,76.3658,
,56.8934,54.4853,72.4087,95.0003,21.4011,47.7097,75.6776,93.7707,12.4874,45.3489,80.4366,102.111,19.6978,41.7152,73.1793,93.9268,32.7199,43.7976,62.0798,76.3741,
,56.8934,54.5413,72.5199,95.1159,21.4011,47.7081,75.675,93.7677,12.4874,45.3489,80.4365,102.11,19.6978,41.717,73.1816,93.9285,32.7199,43.8008,62.0852,76.3793,
,56.8934,54.5896,72.6149,95.2139,21.4011,47.7074,75.6738,93.7664,12.4874,45.3482,80.4351,102.108,19.6978,41.718,73.1826,93.9291,32.7199,43.8039,62.0901,76.3838,
,56.8934,54.6343,72.7052,95.309,21.4011,47.7069,75.673,93.7656,12.4874,45.3464,80.4325,102.105,19.6978,41.7176,73.1812,93.9262,32.7199,43.8065,62.0942,76.3873,
,56.8934,54.6681,72.7696,95.3739,21.4011,47.7059,75.6714,93.7637,12.4874,45.3439,80.4282,102.1,19.6978,41.7162,73.1783,93.9218,32.7199,43.8096,62.0995,76.3928,
,56.8934,54.6854,72.8024,95.4064,21.4011,47.7037,75.6678,93.7598,12.4874,45.3419,80.4239,102.093,19.6978,41.7128,73.172,93.9129,32.7199,43.8128,62.1048,76.3979,
,56.8934,54.698,72.8249,95.4259,21.4011,47.7008,75.6633,93.7552,12.4874,45.3406,80.422,102.091,19.6978,41.7085,73.1644,93.9026,32.7199,43.8133,62.1049,76.3966,
,56.8934,54.7218,72.8731,95.476,21.4011,47.6982,75.659,93.7502,12.4874,45.3389,80.4197,102.089,19.6978,41.7049,73.1581,93.8946,32.7199,43.8156,62.1081,76.3984,
,56.8934,54.7495,72.9305,95.5349,21.4011,47.696,75.6552,93.7458,12.4874,45.3351,80.4143,102.083,19.6978,41.7023,73.1536,93.8885,32.7199,43.8152,62.107,76.3967,
